$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024823.000,4458.6132,N,09311.0662,W,1,07,1.00,282.4,M,-32.0,M,,*54$
$GPGGA,024825.000,4458.6118,N,09311.0676,W,1,07,1.00,282.4,M,-32.0,M,,*5F$
$GPGGA,024829.000,4458.6096,N,09311.0704,W,1,07,1.00,282.4,M,-32.0,M,,*50$
$GPGGA,024824.000,4458.6127,N,09311.0669,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024827.000,4458.6108,N,09311.0687,W,1,07,1.00,282.4,M,-32.0,M,,*52$
$GPGGA,024830.000,4458.6090,N,09311.0707,W,1,07,1.00,282.4,M,-32.0,M,,*5D$
$GPGGA,024806.000,4458.6189,N,09311.0632,W,1,06,1.18,282.4,M,-32.0,M,,*5E$
$GPGGA,024822.000,4458.6136,N,09311.0665,W,1,07,1.00,282.4,M,-32.0,M,,*56$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024831.000,4458.6090,N,09311.0706,W,1,07,1.00,282.4,M,-32.0,M,,*5D$
$GPGGA,024823.000,4458.6132,N,09311.0662,W,1,07,1.00,282.4,M,-32.0,M,,*54$
$GPGGA,024825.000,4458.6118,N,09311.0676,W,1,07,1.00,282.4,M,-32.0,M,,*5F$
$GPGGA,024829.000,4458.6096,N,09311.0704,W,1,07,1.00,282.4,M,-32.0,M,,*50$
$GPGGA,024832.000,4458.6088,N,09311.0705,W,1,07,1.00,282.4,M,-32.0,M,,*54$
$GPGGA,024824.000,4458.6127,N,09311.0669,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024827.000,4458.6108,N,09311.0687,W,1,07,1.00,282.4,M,-32.0,M,,*52$
$GPGGA,024833.000,4458.6088,N,09311.0704,W,1,07,1.00,282.3,M,-32.0,M,,*53$
$GPGGA,024830.000,4458.6090,N,09311.0707,W,1,07,1.00,282.4,M,-32.0,M,,*5D$
$GPGGA,024806.000,4458.6189,N,09311.0632,W,1,06,1.18,282.4,M,-32.0,M,,*5E$
$GPGGA,024834.000,4458.6090,N,09311.0703,W,1,07,1.00,282.3,M,-32.0,M,,*5A$
$GPGGA,024822.000,4458.6136,N,09311.0665,W,1,07,1.00,282.4,M,-32.0,M,,*56$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024831.000,4458.6090,N,09311.0706,W,1,07,1.00,282.4,M,-32.0,M,,*5D$
$GPGGA,024835.000,4458.6089,N,09311.0701,W,1,08,0.96,282.3,M,-32.0,M,,*50$
$GPGGA,024823.000,4458.6132,N,09311.0662,W,1,07,1.00,282.4,M,-32.0,M,,*54$
$GPGGA,024825.000,4458.6118,N,09311.0676,W,1,07,1.00,282.4,M,-32.0,M,,*5F$
$GPGGA,024829.000,4458.6096,N,09311.0704,W,1,07,1.00,282.4,M,-32.0,M,,*50$
$GPGGA,024836.000,4458.6089,N,09311.0700,W,1,09,0.95,282.3,M,-32.0,M,,*50$
$GPGGA,024832.000,4458.6088,N,09311.0705,W,1,07,1.00,282.4,M,-32.0,M,,*54$
$GPGGA,024824.000,4458.6127,N,09311.0669,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024837.000,4458.6089,N,09311.0698,W,1,09,0.95,282.3,M,-32.0,M,,*51$
$GPGGA,024827.000,4458.6108,N,09311.0687,W,1,07,1.00,282.4,M,-32.0,M,,*52$
$GPGGA,024833.000,4458.6088,N,09311.0704,W,1,07,1.00,282.3,M,-32.0,M,,*53$
$GPGGA,024838.000,4458.6088,N,09311.0698,W,1,09,0.95,282.3,M,-32.0,M,,*5F$
$GPGGA,024830.000,4458.6090,N,09311.0707,W,1,07,1.00,282.4,M,-32.0,M,,*5D$
$GPGGA,024806.000,4458.6189,N,09311.0632,W,1,06,1.18,282.4,M,-32.0,M,,*5E$
&M-qM-XM-@?$GPGGA,024834.000,4458.6090,N,09311.0703,W,1,07,1.00,282.3,M,-32.0,M,,*5A$
&M-qM-XM-@?$GPGGA,024839.000,4458.6087,N,09311.0697,W,1,09,0.94,282.3,M,-32.0,M,,*5F$
$GPGGA,024822.000,4458.6136,N,09311.0665,W,1,07,1.00,282.4,M,-32.0,M,,*56$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024850.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
sM-F]^^M-}M-W$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
^^M-}M-W$GPGGA,024851.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024850.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024852.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*5A$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024851.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024854.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*52$
$GPGGA,024850.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024852.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*5A$
$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
$GPGGA,024855.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*53$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
M-u>$GPGGA,024856.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*50$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024851.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024857.000,4458.6077,N,09311.0692,W,1,09,0.90,282.3,M,-32.0,M,,*59$
$GPGGA,024854.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*52$
$GPGGA,024850.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024858.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*5E$
$GPGGA,024852.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*5A$
$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
$GPGGA,024855.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*53$
$GPGGA,024859.000,4458.6078,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*50$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024856.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*50$
$GPGGA,024900.000,4458.6078,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*5D$
$GPGGA,024828.000,4458.6101,N,09311.0697,W,1,07,1.00,282.4,M,-32.0,M,,*55$
$GPGGA,024851.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024826.000,4458.6112,N,09311.0683,W,1,07,1.00,282.4,M,-32.0,M,,*5C$
$GPGGA,024901.000,4458.6078,N,09311.0692,W,1,08,0.99,282.3,M,-32.0,M,,*5C$
$GPGGA,024847.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024857.000,4458.6077,N,09311.0692,W,1,09,0.90,282.3,M,-32.0,M,,*59$
$GPGGA,024854.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*52$
$GPGGA,024902.000,4458.6079,N,09311.0692,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024850.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*59$
$GPGGA,024858.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*5E$
$GPGGA,024852.000,4458.6078,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*5A$
$GPGGA,024903.000,4458.6080,N,09311.0691,W,1,08,0.99,282.3,M,-32.0,M,,*5A$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024848.000,4458.6080,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*56$
$GPGGA,024849.000,4458.6079,N,09311.0693,W,1,08,0.99,282.3,M,-32.0,M,,*51$
$GPGGA,024855.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*53$
$GPGGA,024859.000,4458.6078,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*50$
$GPGGA,024904.000,4458.6081,N,09311.0691,W,1,09,0.90,282.3,M,-32.0,M,,*54$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024905.RMC,024859.000,A,4458.6078,N,09311.0692,W,0.07,327.95,240521,,,A*70$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
^AM-^]t=M-3M-^WM-!<M-]8M-X9M-^PM-`$GPGGA,024915.000,4458.6101,N,09311.0674,W,1,09,0.90,282.3,M,-32.0,M,,*56$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024916.000,4458.6102,N,09311.0673,W,1,09,0.90,282.3,M,-32.0,M,,*51$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024915.000,4458.6101,N,09311.0674,W,1,09,0.90,282.3,M,-32.0,M,,*56$
$GPGGA,024917.000,4458.6105,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*51$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024918.000,4458.6107,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*5C$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024916.000,4458.6102,N,09311.0673,W,1,09,0.90,282.3,M,-32.0,M,,*51$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024919.000,4458.6108,N,09311.0668,W,1,09,0.90,282.2,M,-32.0,M,,*5F$
$GPGGA,024915.000,4458.6101,N,09311.0674,W,1,09,0.90,282.3,M,-32.0,M,,*56$
$GPGGA,024917.000,4458.6105,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*51$
$GPGGA,024920.000,4458.6111,N,09311.0665,W,1,08,1.02,282.2,M,-32.0,M,,*5B$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
	sM-F]^^M-}M-W$GPGGA,024918.000,4458.6107,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*5C$
^^M-}M-W$GPGGA,024921.000,4458.6112,N,09311.0663,W,1,09,0.91,282.2,M,-32.0,M,,*55$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024916.000,4458.6102,N,09311.0673,W,1,09,0.90,282.3,M,-32.0,M,,*51$
$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024922.000,4458.6112,N,09311.0658,W,1,09,0.91,282.2,M,-32.0,M,,*5E$
$GPGGA,024919.000,4458.6108,N,09311.0668,W,1,09,0.90,282.2,M,-32.0,M,,*5F$
$GPGGA,024915.000,4458.6101,N,09311.0674,W,1,09,0.90,282.3,M,-32.0,M,,*56$
$GPGGA,024923.000,4458.6112,N,09311.0653,W,1,08,1.02,282.2,M,-32.0,M,,*5E$
M-^?M-^?M-^?^L$GPGGA,024917.000,4458.6105,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*51$
$GPGGA,024920.000,4458.6111,N,09311.0665,W,1,08,1.02,282.2,M,-32.0,M,,*5B$
$GPGGA,024924.000,4458.6113,N,09311.0650,W,1,08,1.05,282.2,M,-32.0,M,,*5C$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024918.000,4458.6107,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*5C$
$GPGGA,024921.000,4458.6112,N,09311.0663,W,1,09,0.91,282.2,M,-32.0,M,,*55$
$GPGGA,024925.000,4458.6114,N,09311.0647,W,1,10,0.85,282.2,M,-32.0,M,,*5C$
$GPGGA,024913.000,4458.6097,N,09311.0680,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024916.000,4458.6102,N,09311.0673,W,1,09,0.90,282.3,M,-32.0,M,,*51$
$GPGGA,024926.000,4458.6115,N,09311.0643,W,1,10,0.85,282.2,M,-32.0,M,,*5A$
M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?M-^?^L$GPGGA,024853.000,4458.6077,N,09311.0692,W,1,09,0.89,282.3,M,-32.0,M,,*55$
$GPGGA,024922.000,4458.6112,N,09311.0658,W,1,09,0.91,282.2,M,-32.0,M,,*5E$
$GPGGA,024919.000,4458.6108,N,09311.0668,W,1,09,0.90,282.2,M,-32.0,M,,*5F$
$GPGGA,024927.000,4458.6116,N,09311.0641,W,1,09,0.89,282.2,M,-32.0,M,,*5E$
$GPGGA,024915.000,4458.6101,N,09311.0674,W,1,09,0.90,282.3,M,-32.0,M,,*56$
$GPGGA,024923.000,4458.6112,N,09311.0653,W,1,08,1.02,282.2,M,-32.0,M,,*5E$
$GPGGA,024928.000,4458.6117,N,09311.0638,W,1,09,0.89,282.2,M,-32.0,M,,*5E$
$GPGGA,024917.000,4458.6105,N,09311.0669,W,1,08,1.05,282.2,M,-32.0,M,,*51$
$GPGGA,024920.000,4458.6111,N,09311.0665,W,1,08,1.02,282.2,M,-32.0,M,,*5B$
$GPGGA,024924.000,4458.6113,N,09311.0650,W,1,08,1.05,282.2,M,-32.0,M,,*5C$
$GPGGA,024929.000,4458.6118,N,09311.0635,W,1,09,0.89,282.2,M,-32.0,M,,*5D$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
&M-qM-XM-@?$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
&M-qM-XM-@?$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
&M-qM-XM-@?$GPGGA,024939.000,4458.6127,N,09311.0617,W,1,09,0.92,282.2,M,-32.0,M,,*5A$
$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024940.000,4458.6127,N,09311.0616,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024939.000,4458.6127,N,09311.0617,W,1,09,0.92,282.2,M,-32.0,M,,*5A$
$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024941.000,4458.6128,N,09311.0615,W,1,09,0.91,282.2,M,-32.0,M,,*5B$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024940.000,4458.6127,N,09311.0616,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024942.000,4458.6128,N,09311.0614,W,1,09,0.89,282.2,M,-32.0,M,,*50$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024939.000,4458.6127,N,09311.0617,W,1,09,0.92,282.2,M,-32.0,M,,*5A$
$GPGGA,024943.000,4458.6129,N,09311.0613,W,1,09,0.89,282.2,M,-32.0,M,,*57$
$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024941.000,4458.6128,N,09311.0615,W,1,09,0.91,282.2,M,-32.0,M,,*5B$
$GPGGA,024944.000,4458.6129,N,09311.0613,W,1,09,0.89,282.2,M,-32.0,M,,*50$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024940.000,4458.6127,N,09311.0616,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024942.000,4458.6128,N,09311.0614,W,1,09,0.89,282.2,M,-32.0,M,,*50$
=M-3M-^WM-!<M-]8M-X9M-^PM-`$GPGGA,024945.000,4458.6130,N,09311.0612,W,1,08,1.02,282.2,M,-32.0,M,,*5B$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024939.000,4458.6127,N,09311.0617,W,1,09,0.92,282.2,M,-32.0,M,,*5A$
$GPGGA,024943.000,4458.6129,N,09311.0613,W,1,09,0.89,282.2,M,-32.0,M,,*57$
$GPGGA,024946.000,4458.6131,N,09311.0612,W,1,08,1.02,282.2,M,-32.0,M,,*59$
$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024941.000,4458.6128,N,09311.0615,W,1,09,0.91,282.2,M,-32.0,M,,*5B$
$GPGGA,024947.000,4458.6132,N,09311.0611,W,1,09,0.90,282.2,M,-32.0,M,,*53$
$GPGGA,024944.000,4458.6129,N,09311.0613,W,1,09,0.89,282.2,M,-32.0,M,,*50$
$GPGGA,024930.000,4458.6120,N,09311.0632,W,1,09,0.92,282.2,M,-32.0,M,,*53$
$GPGGA,024948.000,4458.6132,N,09311.0611,W,1,10,0.85,282.2,M,-32.0,M,,*50$
$GPGGA,024912.000,4458.6093,N,09311.0686,W,1,08,0.99,282.3,M,-32.0,M,,*5E$
$GPGGA,024940.000,4458.6127,N,09311.0616,W,1,09,0.91,282.2,M,-32.0,M,,*56$
$GPGGA,024942.000,4458.6128,N,09311.0614,W,1,09,0.89,282.2,M,-32.0,M,,*50$
$GPGGA,024945.000,4458.6130,N,09311.0612,W,1,08,1.02,282.2,M,-32.0,M,,*5B$
$GPGGA,024949.000,4458.6133,N,09311.0610,W,1,09,0.91,282.2,M,-32.0,M,,*5C$
$GPGGA,024914.000,4458.6099,N,09311.0676,W,1,09,0.90,282.3,M,-32.0,M,,*55$
$GPGGA,024937.000,4458.6125,N,09311.0620,W,1,09,0.92,282.2,M,-32.0,M,,*52$
$GPGGA,024939.000,4458.6127,N,09311.0617,W,1,09,0.92,282.2,M,-32.0,M,,*5A$
$GPGGA,024943.000,4458.6129,N,09311.0613,W,1,09,0.89,282.2,M,-32.0,M,,*57$
$GPGGA,024950.000,4458.6133,N,09311.0610,W,1,08,0.94,282.2,M,-32.0,M,,*50$
M-^?M-^?M-^?^L$GPGGA,024946.000,4458.6131,N,09311.0612,W,1,08,1.02,282.2,M,-32.0,M,,*59$
	sM-F]^^M-}M-W$GPGGA,024938.000,4458.6126,N,09311.0618,W,1,09,0.91,282.2,M,-32.0,M,,*56$
^^M-}M-W$GPGGA,024941.000,4458.6128,N,09311.0615,W,1,09,0.91,282.2,M,-32.0,M,,*5B$
